"(6, '1')","(7, '1')","(15, '1')","(18, '1')","(21, '1')","(23, '1')","(26, '1')","(27, '1')","(31, '1')","(32, '1')","(34, '1')","(38, '1')","(42, '1')","(44, '1')","(46, '1')","(50, '1')","(50, '2')","(52, '1')","(55, '1')","(59, '1')","(60, '1')","(62, '1')","(68, '1')","(69, '1')","(72, '1')","(75, '1')","(81, '1')","(84, '1')","(90, '1')","(92, '1')"
0.10356441885968021,0.13481522335074653,0.12599047561585486,0.10962818362188308,0.14419322604113477,0.02969431417049591,0.14910984848839262,0.005736324008298061,0.12407138316680302,0.03602624200035287,0.11665092083410906,0.13771079113933946,0.0047071016352936285,0.015626460625656383,0.12124847867507503,0.15110960636601503,0.017219523450863423,0.15398975187065794,0.16176388968763752,0.13034569003336202,0.0016838886673330167,0.10822776281145821,0.09238198560233436,0.06543381683671219,0.1512736623560067,0.014905288640879673,0.13223638374204663,0.11662737238845888,0.13998299916571802,0.04352793405834437
0.13566678437233817,0.14057841729420628,0.14876013422233517,0.12254991958095889,0.1436133427328645,0.020726755031494612,0.1290732318874492,0.031072119372933922,0.10736660756020497,0.03425686599745416,0.11065598935522593,0.13171023400759208,0.019786567929008476,0.027755363881376525,0.11140639975187454,0.1352264078834183,0.0446308860269557,0.11894517696493631,0.16599103307719093,0.11077076877048277,0.02799618698896679,0.10951061364577762,0.07775503815457054,0.054613348382462006,0.15566996316841913,0.03803523559205477,0.1517154901137384,0.1013262285905594,0.12594486690396917,0.04744531323869786
0.11268959226276058,0.15334740006072972,0.13937935701968795,0.11905108962083825,0.1284449064153409,0.008888790341219446,0.15313036675286795,0.030857203491541682,0.09533922890904759,0.03675494509437904,0.11659933224518396,0.13833114633167068,0.030242351243206834,0.0,0.12377030630408865,0.1474765255108917,0.02401823692065955,0.15153998326446247,0.14825816716731363,0.1267985837704878,0.020278229168657222,0.10048909059323254,0.07728825175748805,0.06018704233112293,0.13823276847399318,0.020832822395279612,0.14175279689207326,0.11094190561526857,0.15869399348543556,0.05506198058430413
0.11612943853290107,0.1316850942235981,0.14316041558714498,0.10308417485561551,0.15219036349499307,0.01891640796848254,0.1336911801137156,0.013814043377155928,0.09687240217670948,0.045791777258161005,0.12524992431330254,0.1628642362496608,0.015112701415337475,0.019120313776225042,0.12326892383385325,0.12342677326856498,0.027957972742055512,0.14469130768374752,0.14595068441032588,0.1171150205107058,0.012695173669635755,0.11984905953605751,0.08612673084714631,0.06411515048919313,0.152677831172236,0.015709005620209174,0.14051000465829408,0.11739332212106855,0.13255428416872725,0.03502236719240047
0.10661742043252749,0.1402514908752608,0.13116854155978355,0.10286086397784064,0.12155541096522021,0.01977406880104624,0.14584636042041313,0.018712828880799517,0.09107537897382464,0.044519412765112246,0.11664227405883129,0.13935379952973692,0.037496603091911065,0.02992111730784896,0.1116994345252677,0.13057298741737441,0.018799810643098644,0.14754886319629007,0.15155489708560324,0.12806282330416383,0.0037527319927013365,0.09866111636193271,0.08445914193664691,0.05830801425745601,0.14719752575251788,0.023419545243087175,0.13668644647114883,0.11239177804169681,0.12253787959542953,0.03247764234873761
0.12031493993249875,0.12963822752048001,0.12717848907606222,0.10936024438628775,0.1297970091599124,0.0,0.12865425924075088,0.037813692033221685,0.10665837051580149,0.04176732661385463,0.10405415199413266,0.17268286344989853,0.016019576922177377,0.013761697355886596,0.1101768393473676,0.11987020211085499,0.03006534690873941,0.13838809356007145,0.1517318728222324,0.1168028564442818,0.015353711175826484,0.10478413484520085,0.08650681874983378,0.06280519617192011,0.1356283078666399,0.017487236511197955,0.12611636216511846,0.11249063662371274,0.14299701192329797,0.04580897703617488
0.10641544292368807,0.1354448038930374,0.14149829944186634,0.09774511981988417,0.1525749280003011,0.030957210094215173,0.14095686009654784,0.021828020531506436,0.11303954105856433,0.05756356925570815,0.10714963047382552,0.13661840398801917,0.031200374408189027,0.010290992060110313,0.11168756228941262,0.1363876835926598,0.016668071761263992,0.15524908510683297,0.1515067705255375,0.10043718923753295,0.015412487437672547,0.12407737399959082,0.08587949964229882,0.06327482160961152,0.12757107595508174,0.01881093584107087,0.1215698757074604,0.0992325749782984,0.12886209502509763,0.02583387746429345
0.12006827279620218,0.1414606733112773,0.13858346481931422,0.10948043861400955,0.14759174369114006,0.041491934066763284,0.15702944365941338,0.028286699270348256,0.11383519629922213,0.052270772968374964,0.09122520390419953,0.14156381460541842,0.022693489362289924,0.02817236868580077,0.10731896507563149,0.14391058968658502,0.03554747405083134,0.14659602695702026,0.1546228470734099,0.12231461385116545,0.020457754564067336,0.11686793327796136,0.08531254024970589,0.04739752280392842,0.16337780543047878,0.03232520179662598,0.13916030460826234,0.11881985736884733,0.1449478803701395,0.008866248398796798
0.1034395323312549,0.13501671984436636,0.12211863376771867,0.1331546892336587,0.14921389037045815,0.025029376303851138,0.13787538685582734,0.020521033786430356,0.1108221350875204,0.04607160011725623,0.11501855142487073,0.14525485273182923,0.025647577912894324,0.021861271110894278,0.11297665821264401,0.13234275259630698,0.048789490180830876,0.1246892117403539,0.14905245094748276,0.12410620628097839,0.020723657420176903,0.11470538179093573,0.09560197576763535,0.04743583409834298,0.141009018296226,0.011349970874551673,0.14516519771011657,0.11163695525680958,0.13722541873860838,0.01889669552788466
0.09831010325103536,0.1347107648785073,0.1290926768181272,0.1083921572685761,0.1396902789648417,0.013051211509046218,0.13081341933000454,0.029137780496960506,0.09074184999418303,0.037566289477416914,0.10632050762255811,0.149470620267804,0.020380580273921683,0.02257231987697065,0.10905372860137733,0.13153549358681038,0.02575356664004448,0.156554034144417,0.15535708347077123,0.10402209457230616,0.008087403663171235,0.11681721395814973,0.08115398336091992,0.0583216908213437,0.14622166484365987,0.025490345149049833,0.13728236925545503,0.11026798064579212,0.13755749359334074,0.02785685559511266
