±àºÅ,ÆµÂÊ,±êÇ©
5.0,49.492640469764005,0.0
6.0,49.458246467543,0.0
3.0,49.459177288945,0.0
1.0,49.468859747639,0.0
0.0,49.471056357262,0.0
7.0,49.484639370941,0.0
4.0,49.469329308913004,0.0
9.0,49.507171229107,1.0
