"(6, '1')","(7, '1')","(15, '1')","(18, '1')","(21, '1')","(23, '1')","(26, '1')","(27, '1')","(31, '1')","(32, '1')","(34, '1')","(38, '1')","(42, '1')","(44, '1')","(46, '1')","(50, '1')","(50, '2')","(52, '1')","(55, '1')","(59, '1')","(60, '1')","(62, '1')","(68, '1')","(69, '1')","(72, '1')","(75, '1')","(81, '1')","(84, '1')","(90, '1')","(92, '1')"
0.019476574821799486,0.11934717430080051,0.17318472030778453,0.11897503547878083,0.12067612161621945,0.08837937750834539,0.12266697154240386,0.11817759403524278,0.045129119403437105,0.12225635118483973,0.03636442934714251,0.16351506864979473,0.12053019062692294,0.11866419292054077,0.0,0.12035919094777942,0.12384981786554555,0.11805530387244917,0.12371877582539736,0.11742909404588171,0.11916413003271312,0.03331344100471052,0.0837102193366823,0.12367904632908432,0.11877780790831506,0.09853627875975232,0.06564824459888077,0.1506585274370971,0.12281356095134265,0.11888928326559803
0.02716386411234145,0.1758332033081203,0.11421907163534033,0.1634225554624498,0.05320021930539662,0.09018467963344722,0.12797840710475925,0.023261608951771488,0.039686182680425314,0.12053545281076505,0.12940770598800888,0.08842691636906885,0.12051278398732274,0.15075272156068012,0.12692024502206234,0.17301604244331958,0.10011536804976434,0.11543892571660308,0.09009078001629879,0.0007787195703056796,0.027354398863446344,0.08703772698627635,0.11920868758454192,0.1119737013684894,0.15036940670404655,0.08852287618484492,0.10153331214291433,0.16911349054577487,0.14790348068715797,0.09240391482924137
0.11802104387174045,0.05819738728762038,0.05416133196735107,0.03481948189297606,0.11291066994657305,0.15548071775811198,0.17349589451084543,0.08780958296153613,0.040828776956518265,0.04062887317103655,0.09600543505742282,0.16758959831474088,0.10425458711347431,0.1503628201768885,0.1499147869734636,0.10377670824272746,0.060812636159194765,0.15595340579365577,0.03431122560951317,0.13837138983846659,0.10942555429380069,0.03923821581651676,0.09178568183105391,0.07031109457464584,0.18872975298508013,0.12503968789840195,0.11884590622570711,0.10632602116827317,0.13420736703648978,0.11721398864655316
0.009279520935008374,0.10398601153579762,0.08806078157416786,0.10336079866821019,0.06807026172346885,0.1062641459017173,0.1839959891390229,0.06983585927583737,0.10509559669930635,0.11959808300037864,0.10499591486044023,0.14136279436064583,0.1061207991546657,0.10530818343092871,0.08120265246435032,0.06402879093412411,0.12069579136457984,0.144083347183248,0.10236966643701924,0.1067272494194802,0.08211782576298492,0.08379732315182796,0.1921303959908769,0.09159660773842151,0.09464083168427398,0.10660739623904675,0.10469445269967721,0.10222937362624128,0.11437483496932085,0.17182320756423616
0.022809295006194625,0.12310526998184362,0.13638558993489674,0.09857610020014398,0.13733054738231912,0.12675767371617333,0.15452439431796858,0.10233511104269222,0.09837437147427996,0.03520171233625749,0.04877172720135633,0.1825475401545216,0.08960112171959722,0.09329296248526717,0.10702367156624408,0.12150906813443871,0.0775694007692661,0.17150274220641537,0.12609083601865922,0.09989737490020076,0.11625616577731185,0.13009764009746455,0.08787271904608972,0.10878094076920354,0.0575600187438549,0.15069386698560805,0.1253930416526765,0.0280037699597106,0.10990907870305971,0.13214014705034155
0.04317910227468308,0.08345551588579388,0.16388305672692377,0.12010258971947269,0.15191346904374892,0.1103464459844149,0.17099611253272984,0.10671528251145217,0.06201981227425094,0.0512437939998651,0.08330473499776044,0.12703020538578483,0.12857778208327517,0.1491821058576426,0.11449046830974013,0.0925414244530876,0.1269099899454112,0.09132849860583066,0.08331959743808921,0.06007254657045795,0.029423595702584442,0.12514985632493594,0.1192537601642131,0.150109936964712,0.18408599163532763,0.11456967953281764,0.046719794477095775,0.11664977491277008,0.09301723208359737,0.18640758990974138
0.04618056345311254,0.03462153165595095,0.13653558484563819,0.10392260108298566,0.10654492005873831,0.05178132429879799,0.14703923694127657,0.10603758980455576,0.10038201373411526,0.10534257764319176,0.16906662123496405,0.1008232771212663,0.11816591866908725,0.11058943842345138,0.11292405287418289,0.18358192178060279,0.09865610454708058,0.10304220637323065,0.007331365114827781,0.12857026422544032,0.10567036120444816,0.07003606391722038,0.13622981144504107,0.07795142403839006,0.18002959625342532,0.160452037837901,0.19454475096442012,0.10367615006332427,0.08147359227530022,0.15839789741744364
0.08614735942048388,0.10270558784090937,0.13600187815427628,0.09934219341743092,0.10163353404197878,0.05946843274384947,0.09818460943063358,0.09101731126923014,0.0534378567125551,0.09899594644312804,0.10705512739410102,0.10331027288985085,0.10439195525096706,0.10246961153458434,0.11126240211750509,0.050791907521680495,0.1713036599430011,0.10218250993151909,0.10689349838243804,0.09719600221942515,0.09035177258106124,0.008123635068969974,0.13315884278305656,0.10517461006967502,0.18764038870526206,0.10214968034086097,0.07268024586711268,0.08144923214656874,0.17490679506090967,0.1456984459712886
0.02746602428784402,0.1057207906749649,0.14170321881526504,0.06086692031377217,0.10998702282177487,0.1026312470496022,0.11466242009228844,0.04996355352404388,0.10202751295835318,0.08329185772949574,0.10541742962117102,0.10397050622934409,0.10572993389801501,0.11332033459304112,0.09185655246726648,0.09851104885416025,0.11016303580107767,0.08813024865146916,0.18356172982477664,0.11682705707107711,0.01907635298974083,0.11850436149764797,0.1294375699181089,0.1267385644117849,0.17142177803028158,0.11904453850547998,0.17797477024614045,0.0769584693841188,0.14074778223471746,0.0965026342606497
0.044776374677814805,0.15889202752393716,0.08013838247142764,0.19305136014780042,0.03942438594946295,0.10052698570562223,0.09835433329556922,0.14750281623933437,0.06956057878169268,0.1565299641087428,0.07370681243647373,0.11485436091941906,0.14632290783877183,0.10418201466618252,0.0,0.08101706768339251,0.14928618683318418,0.04840040079963237,0.05613476073982264,0.0857275715066682,0.01246497434714466,0.0316020626749605,0.1656533181413433,0.15180068114887715,0.1512404453841981,0.1498520147084456,0.11087635478603575,0.1789044871567248,0.12611129874108534,0.08843552519818985
